,date,sku_id,opening_qty,received_qty,spoiled_qty,sold_qty,closing_qty
1155,2024-06-16,SKU006,460,112,0,211,361
1156,2024-06-16,SKU007,317,206,0,368,155
1157,2024-06-16,SKU008,365,116,0,387,94
1158,2024-06-16,SKU009,486,142,7,201,420
1159,2024-06-16,SKU010,108,234,0,310,32
1160,2024-06-16,SKU011,562,109,0,300,371
1161,2024-06-16,SKU012,771,168,0,520,419
1162,2024-06-16,SKU013,791,136,6,431,490
1163,2024-06-16,SKU014,673,121,0,436,358
1164,2024-06-16,SKU015,769,194,0,521,442
1165,2024-06-16,SKU016,678,243,0,517,404
1166,2024-06-16,SKU017,291,185,9,341,126
1167,2024-06-16,SKU018,234,196,0,583,0
1168,2024-06-16,SKU019,261,175,0,254,182
1169,2024-06-16,SKU020,434,151,0,595,0
1170,2024-06-16,SKU021,170,149,0,493,0
1171,2024-06-16,SKU022,422,151,0,575,0
1172,2024-06-16,SKU023,523,160,8,478,197
1173,2024-06-16,SKU024,230,219,0,397,52
1174,2024-06-16,SKU025,594,173,0,472,295
1175,2024-06-16,SKU026,606,246,0,315,537
1176,2024-06-16,SKU027,379,121,0,399,101
1177,2024-06-16,SKU028,765,239,11,530,463
1178,2024-06-16,SKU029,605,183,0,279,509
1179,2024-06-16,SKU030,174,187,0,369,0
1180,2024-06-16,SKU031,406,248,0,355,299
1181,2024-06-16,SKU032,596,198,0,567,227
1182,2024-06-16,SKU033,450,192,0,475,167
1183,2024-06-16,SKU034,782,147,0,280,649
1184,2024-06-16,SKU035,451,190,0,210,431
1185,2024-06-16,SKU036,356,124,0,422,58
1186,2024-06-16,SKU037,355,172,8,405,114
1187,2024-06-16,SKU038,188,219,0,214,193
1188,2024-06-16,SKU039,568,120,0,590,98
1189,2024-06-16,SKU040,773,197,9,567,394
1190,2024-06-16,SKU041,777,158,0,554,381
1191,2024-06-16,SKU042,469,143,0,276,336
1192,2024-06-16,SKU043,572,183,0,385,370
1193,2024-06-16,SKU044,133,227,0,329,31
1194,2024-06-16,SKU045,268,205,0,511,0
1195,2024-06-16,SKU046,344,165,0,226,283
1196,2024-06-16,SKU047,682,188,0,335,535
1197,2024-06-16,SKU048,521,123,0,215,429
1198,2024-06-16,SKU049,518,143,0,428,233
1199,2024-06-16,SKU050,795,147,0,297,645
1200,2024-06-23,SKU001,689,245,0,478,456
1201,2024-06-23,SKU002,345,156,0,571,0
1202,2024-06-23,SKU003,413,154,0,414,153
1203,2024-06-23,SKU004,522,149,0,441,230
1204,2024-06-23,SKU005,585,163,8,522,218
1205,2024-06-23,SKU006,362,189,0,509,42
1206,2024-06-23,SKU007,338,224,0,414,148
1207,2024-06-23,SKU008,439,162,0,319,282
1208,2024-06-23,SKU009,486,209,10,321,364
1209,2024-06-23,SKU010,379,219,10,351,237
1210,2024-06-23,SKU011,166,187,0,307,46
1211,2024-06-23,SKU012,327,209,0,567,0
1212,2024-06-23,SKU013,619,219,0,323,515
1213,2024-06-23,SKU014,250,218,0,437,31
1214,2024-06-23,SKU015,790,205,0,442,553
1215,2024-06-23,SKU016,740,136,0,584,292
1216,2024-06-23,SKU017,193,210,0,366,37
1217,2024-06-23,SKU018,608,184,0,444,348
1218,2024-06-23,SKU019,401,249,0,560,90
1219,2024-06-23,SKU020,751,182,0,266,667
1220,2024-06-23,SKU021,146,186,0,275,57
1221,2024-06-23,SKU022,173,181,9,592,0
1222,2024-06-23,SKU023,153,186,0,452,0
1223,2024-06-23,SKU024,738,171,0,386,523
1224,2024-06-23,SKU025,795,228,0,242,781
1225,2024-06-23,SKU026,500,182,9,513,160
1226,2024-06-23,SKU027,784,114,0,225,673
1227,2024-06-23,SKU028,693,176,0,416,453
1228,2024-06-23,SKU029,495,243,0,207,531
1229,2024-06-23,SKU030,606,184,0,591,199
1230,2024-06-23,SKU031,173,145,0,477,0
1231,2024-06-23,SKU032,422,118,0,217,323
1232,2024-06-23,SKU033,657,171,0,308,520
1233,2024-06-23,SKU034,570,203,0,256,517
1234,2024-06-23,SKU035,562,146,0,405,303
1235,2024-06-23,SKU036,111,187,9,366,0
1236,2024-06-23,SKU037,567,208,0,370,405
1237,2024-06-23,SKU038,359,246,0,484,121
1238,2024-06-23,SKU039,798,160,0,444,514
1239,2024-06-23,SKU040,417,201,0,231,387
1240,2024-06-23,SKU041,223,181,0,460,0
1241,2024-06-23,SKU042,530,175,0,378,327
1242,2024-06-23,SKU043,468,109,5,455,117
1243,2024-06-23,SKU044,352,231,0,546,37
1244,2024-06-23,SKU045,350,118,5,376,87
1245,2024-06-23,SKU046,266,248,0,517,0
1246,2024-06-23,SKU047,769,126,0,529,366
1247,2024-06-23,SKU048,217,216,0,249,184
1248,2024-06-23,SKU049,387,209,0,464,132
1249,2024-06-23,SKU050,647,217,0,418,446
1250,2024-06-30,SKU001,422,191,0,411,202
1251,2024-06-30,SKU002,498,248,0,521,225
1252,2024-06-30,SKU003,569,156,0,394,331
1253,2024-06-30,SKU004,414,130,0,390,154
1254,2024-06-30,SKU005,563,219,10,495,277
1255,2024-06-30,SKU006,737,119,5,369,482
1256,2024-06-30,SKU007,161,210,0,299,72
1257,2024-06-30,SKU008,295,105,0,447,0
1258,2024-06-30,SKU009,574,174,0,386,362
1259,2024-06-30,SKU010,604,179,0,209,574
1260,2024-06-30,SKU011,400,223,0,255,368
1261,2024-06-30,SKU012,376,124,0,531,0
1262,2024-06-30,SKU013,334,248,0,332,250
1263,2024-06-30,SKU014,545,100,5,439,201
1264,2024-06-30,SKU015,522,145,7,569,91
1265,2024-06-30,SKU016,665,185,9,582,259
1266,2024-06-30,SKU017,770,242,0,571,441
1267,2024-06-30,SKU018,335,188,0,276,247
1268,2024-06-30,SKU019,489,237,0,448,278
1269,2024-06-30,SKU020,605,106,0,584,127
1270,2024-06-30,SKU021,141,216,0,323,34
1271,2024-06-30,SKU022,694,111,0,394,411
1272,2024-06-30,SKU023,427,163,0,228,362
1273,2024-06-30,SKU024,786,164,0,405,545
1274,2024-06-30,SKU025,724,248,0,279,693
1275,2024-06-30,SKU026,529,207,0,397,339
1276,2024-06-30,SKU027,298,168,0,289,177
1277,2024-06-30,SKU028,362,220,0,388,194
1278,2024-06-30,SKU029,760,100,5,360,495
1279,2024-06-30,SKU030,524,232,0,383,373
1280,2024-06-30,SKU031,619,180,0,409,390
1281,2024-06-30,SKU032,310,113,0,326,97
1282,2024-06-30,SKU033,131,129,6,384,0
1283,2024-06-30,SKU034,726,199,0,266,659
1284,2024-06-30,SKU035,178,184,9,297,56
1285,2024-06-30,SKU036,213,197,0,284,126
1286,2024-06-30,SKU037,139,149,0,361,0
1287,2024-06-30,SKU038,151,154,0,498,0
1288,2024-06-30,SKU039,654,159,7,418,388
1289,2024-06-30,SKU040,468,225,0,441,252
1290,2024-06-30,SKU041,187,199,0,268,118
1291,2024-06-30,SKU042,205,211,0,592,0
1292,2024-06-30,SKU043,422,145,7,463,97
1293,2024-06-30,SKU044,367,227,0,411,183
1294,2024-06-30,SKU045,447,246,0,546,147
1295,2024-06-30,SKU046,611,235,0,316,530
1296,2024-06-30,SKU047,234,196,0,551,0
1297,2024-06-30,SKU048,455,132,0,542,45
1298,2024-06-30,SKU049,603,147,0,290,460
1299,2024-06-30,SKU050,387,191,0,592,0
1300,2024-07-07,SKU001,744,133,0,211,666
1301,2024-07-07,SKU002,438,137,0,232,343
1302,2024-07-07,SKU003,395,193,0,349,239
1303,2024-07-07,SKU004,286,146,0,270,162
1304,2024-07-07,SKU005,711,166,0,306,571
1305,2024-07-07,SKU006,315,180,9,152,334
1306,2024-07-07,SKU007,123,175,0,237,61
1307,2024-07-07,SKU008,793,120,6,243,664
1308,2024-07-07,SKU009,258,169,0,300,127
1309,2024-07-07,SKU010,286,122,0,274,134
1310,2024-07-07,SKU011,355,179,0,256,278
1311,2024-07-07,SKU012,506,130,0,159,477
1312,2024-07-07,SKU013,626,145,0,284,487
1313,2024-07-07,SKU014,620,136,0,209,547
1314,2024-07-07,SKU015,570,135,0,163,542
1315,2024-07-07,SKU016,366,196,0,289,273
1316,2024-07-07,SKU017,242,136,0,289,89
1317,2024-07-07,SKU018,764,178,0,290,652
1318,2024-07-07,SKU019,501,141,0,333,309
1319,2024-07-07,SKU020,260,127,0,270,117
1320,2024-07-07,SKU021,771,132,0,306,597
1321,2024-07-07,SKU022,412,166,0,152,426
1322,2024-07-07,SKU023,383,192,0,342,233
1323,2024-07-07,SKU024,400,135,6,196,333
1324,2024-07-07,SKU025,359,170,0,299,230
1325,2024-07-07,SKU026,746,154,0,347,553
1326,2024-07-07,SKU027,483,116,0,185,414
1327,2024-07-07,SKU028,695,185,0,242,638
1328,2024-07-07,SKU029,235,133,6,270,92
1329,2024-07-07,SKU030,638,170,0,292,516
1330,2024-07-07,SKU031,208,117,0,194,131
1331,2024-07-07,SKU032,340,195,0,306,229
1332,2024-07-07,SKU033,597,189,0,206,580
1333,2024-07-07,SKU034,187,166,0,159,194
1334,2024-07-07,SKU035,234,127,0,260,101
1335,2024-07-07,SKU036,213,156,0,317,52
1336,2024-07-07,SKU037,735,141,7,262,607
1337,2024-07-07,SKU038,182,152,0,312,22
1338,2024-07-07,SKU039,401,106,0,242,265
1339,2024-07-07,SKU040,607,132,0,324,415
1340,2024-07-07,SKU041,442,112,0,224,330
1341,2024-07-07,SKU042,122,111,0,310,0
1342,2024-07-07,SKU043,619,189,0,174,634
1343,2024-07-07,SKU044,648,153,0,314,487
1344,2024-07-07,SKU045,432,102,0,281,253
1345,2024-07-07,SKU046,144,126,6,168,96
1346,2024-07-07,SKU047,375,181,0,254,302
1347,2024-07-07,SKU048,141,163,0,236,68
1348,2024-07-07,SKU049,598,134,0,284,448
1349,2024-07-07,SKU050,214,136,0,164,186
1350,2024-07-14,SKU001,719,134,0,327,526
1351,2024-07-14,SKU002,512,176,0,209,479
1352,2024-07-14,SKU003,501,172,0,318,355
1353,2024-07-14,SKU004,107,133,0,206,34
1354,2024-07-14,SKU005,260,144,0,189,215
1355,2024-07-14,SKU006,113,100,0,195,18
1356,2024-07-14,SKU007,760,180,0,167,773
1357,2024-07-14,SKU008,463,120,0,240,343
1358,2024-07-14,SKU009,507,156,0,300,363
1359,2024-07-14,SKU010,748,132,0,184,696
1360,2024-07-14,SKU011,395,170,8,254,303
1361,2024-07-14,SKU012,110,189,9,235,55
1362,2024-07-14,SKU013,375,157,7,273,252
1363,2024-07-14,SKU014,390,102,0,153,339
1364,2024-07-14,SKU015,792,110,0,230,672
1365,2024-07-14,SKU016,434,146,0,183,397
1366,2024-07-14,SKU017,115,175,0,305,0
1367,2024-07-14,SKU018,213,154,0,176,191
1368,2024-07-14,SKU019,256,195,0,183,268
1369,2024-07-14,SKU020,322,170,8,225,259
1370,2024-07-14,SKU021,144,134,0,278,0
1371,2024-07-14,SKU022,709,172,0,302,579
1372,2024-07-14,SKU023,522,144,0,234,432
1373,2024-07-14,SKU024,195,127,0,168,154
1374,2024-07-14,SKU025,770,112,0,298,584
1375,2024-07-14,SKU026,112,131,0,270,0
1376,2024-07-14,SKU027,420,152,0,349,223
1377,2024-07-14,SKU028,369,184,0,289,264
1378,2024-07-14,SKU029,555,115,5,184,481
1379,2024-07-14,SKU030,788,135,0,328,595
1380,2024-07-14,SKU031,283,168,0,262,189
1381,2024-07-14,SKU032,475,184,0,205,454
1382,2024-07-14,SKU033,692,135,0,300,527
1383,2024-07-14,SKU034,621,129,6,263,481
1384,2024-07-14,SKU035,662,179,0,150,691
1385,2024-07-14,SKU036,748,196,0,167,777
1386,2024-07-14,SKU037,753,117,0,294,576
1387,2024-07-14,SKU038,712,181,0,228,665
1388,2024-07-14,SKU039,136,183,0,302,17
1389,2024-07-14,SKU040,470,120,0,254,336
1390,2024-07-14,SKU041,721,143,0,300,564
1391,2024-07-14,SKU042,584,127,0,221,490
1392,2024-07-14,SKU043,150,132,0,221,61
1393,2024-07-14,SKU044,561,174,8,257,470
1394,2024-07-14,SKU045,465,168,0,287,346
1395,2024-07-14,SKU046,684,118,0,193,609
1396,2024-07-14,SKU047,472,165,8,251,378
1397,2024-07-14,SKU048,417,193,0,179,431
1398,2024-07-14,SKU049,318,139,0,172,285
1399,2024-07-14,SKU050,367,118,0,226,259
1400,2024-07-21,SKU001,297,156,0,182,271
1401,2024-07-21,SKU002,412,177,0,292,297
1402,2024-07-21,SKU003,266,107,0,292,81
1403,2024-07-21,SKU004,274,132,0,157,249
1404,2024-07-21,SKU005,685,193,9,290,579
1405,2024-07-21,SKU006,606,110,0,194,522
1406,2024-07-21,SKU007,388,151,0,268,271
1407,2024-07-21,SKU008,375,141,0,186,330
1408,2024-07-21,SKU009,666,111,0,271,506
1409,2024-07-21,SKU010,444,172,0,213,403
1410,2024-07-21,SKU011,777,183,0,156,804
1411,2024-07-21,SKU012,403,175,0,240,338
1412,2024-07-21,SKU013,703,163,0,267,599
1413,2024-07-21,SKU014,734,131,0,317,548
1414,2024-07-21,SKU015,558,110,0,279,389
1415,2024-07-21,SKU016,695,187,9,225,648
1416,2024-07-21,SKU017,216,146,0,231,131
1417,2024-07-21,SKU018,374,178,0,295,257
1418,2024-07-21,SKU019,130,122,6,237,9
1419,2024-07-21,SKU020,531,172,0,155,548
1420,2024-07-21,SKU021,312,144,0,230,226
1421,2024-07-21,SKU022,698,193,0,286,605
1422,2024-07-21,SKU023,103,184,0,328,0
1423,2024-07-21,SKU024,271,114,0,343,42
1424,2024-07-21,SKU025,146,110,5,178,73
1425,2024-07-21,SKU026,270,168,0,194,244
1426,2024-07-21,SKU027,339,146,0,293,192
1427,2024-07-21,SKU028,209,150,7,292,60
1428,2024-07-21,SKU029,652,117,0,288,481
1429,2024-07-21,SKU030,695,149,0,326,518
1430,2024-07-21,SKU031,439,190,9,253,367
1431,2024-07-21,SKU032,687,109,0,311,485
1432,2024-07-21,SKU033,233,168,0,318,83
1433,2024-07-21,SKU034,400,145,0,317,228
1434,2024-07-21,SKU035,348,143,0,244,247
1435,2024-07-21,SKU036,437,160,0,181,416
1436,2024-07-21,SKU037,679,193,0,298,574
1437,2024-07-21,SKU038,780,116,0,167,729
1438,2024-07-21,SKU039,165,107,0,341,0
1439,2024-07-21,SKU040,417,184,0,231,370
1440,2024-07-21,SKU041,715,150,0,293,572
1441,2024-07-21,SKU042,172,183,0,297,58
1442,2024-07-21,SKU043,690,184,0,152,722
1443,2024-07-21,SKU044,731,193,0,174,750
1444,2024-07-21,SKU045,260,106,0,334,32
1445,2024-07-21,SKU046,408,173,0,275,306
1446,2024-07-21,SKU047,331,103,0,297,137
1447,2024-07-21,SKU048,421,156,7,273,297
1448,2024-07-21,SKU049,318,193,0,271,240
1449,2024-07-21,SKU050,180,146,0,243,83
1450,2024-07-28,SKU001,434,150,0,320,264
1451,2024-07-28,SKU002,157,195,0,195,157
1452,2024-07-28,SKU003,104,174,0,201,77
1453,2024-07-28,SKU004,450,163,0,158,455
1454,2024-07-28,SKU005,615,192,0,156,651
1455,2024-07-28,SKU006,774,114,0,177,711
1456,2024-07-28,SKU007,219,169,0,236,152
1457,2024-07-28,SKU008,693,118,0,349,462
1458,2024-07-28,SKU009,219,152,0,298,73
1459,2024-07-28,SKU010,522,165,0,235,452
1460,2024-07-28,SKU011,401,102,0,185,318
1461,2024-07-28,SKU012,275,195,0,345,125
1462,2024-07-28,SKU013,572,167,8,220,511
1463,2024-07-28,SKU014,417,136,0,157,396
1464,2024-07-28,SKU015,606,108,5,227,482
1465,2024-07-28,SKU016,384,104,0,271,217
1466,2024-07-28,SKU017,635,149,0,305,479
1467,2024-07-28,SKU018,274,119,0,166,227
1468,2024-07-28,SKU019,238,164,8,339,55
1469,2024-07-28,SKU020,646,111,5,237,515
1470,2024-07-28,SKU021,405,129,0,263,271
1471,2024-07-28,SKU022,495,101,0,312,284
1472,2024-07-28,SKU023,102,136,0,207,31
1473,2024-07-28,SKU024,175,162,0,185,152
1474,2024-07-28,SKU025,780,148,0,214,714
1475,2024-07-28,SKU026,551,103,0,228,426
1476,2024-07-28,SKU027,645,172,0,167,650
1477,2024-07-28,SKU028,434,159,0,216,377
1478,2024-07-28,SKU029,363,107,0,232,238
1479,2024-07-28,SKU030,442,162,0,166,438
1480,2024-07-28,SKU031,230,172,0,311,91
1481,2024-07-28,SKU032,325,182,0,155,352
1482,2024-07-28,SKU033,613,172,8,315,462
1483,2024-07-28,SKU034,248,153,0,263,138
1484,2024-07-28,SKU035,437,149,0,283,303
1485,2024-07-28,SKU036,673,161,0,241,593
1486,2024-07-28,SKU037,393,116,0,279,230
1487,2024-07-28,SKU038,714,158,0,259,613
1488,2024-07-28,SKU039,755,104,0,220,639
1489,2024-07-28,SKU040,368,115,0,321,162
1490,2024-07-28,SKU041,189,195,9,240,135
1491,2024-07-28,SKU042,610,103,0,218,495
1492,2024-07-28,SKU043,310,145,7,255,193
1493,2024-07-28,SKU044,695,135,0,216,614
1494,2024-07-28,SKU045,466,131,6,249,342
1495,2024-07-28,SKU046,285,192,0,236,241
1496,2024-07-28,SKU047,557,174,0,232,499
1497,2024-07-28,SKU048,577,147,7,228,489
1498,2024-07-28,SKU049,488,134,0,209,413
1499,2024-07-28,SKU050,750,117,0,297,570
1500,2024-08-04,SKU001,553,186,0,159,580
1501,2024-08-04,SKU002,786,129,0,325,590
1502,2024-08-04,SKU003,707,122,0,211,618
1503,2024-08-04,SKU004,134,168,0,237,65
1504,2024-08-04,SKU005,689,146,7,276,552
1505,2024-08-04,SKU006,134,138,0,172,100
1506,2024-08-04,SKU007,306,190,0,275,221
1507,2024-08-04,SKU008,112,100,0,190,22
1508,2024-08-04,SKU009,288,147,0,346,89
1509,2024-08-04,SKU010,519,134,0,301,352
1510,2024-08-04,SKU011,538,131,6,201,462
1511,2024-08-04,SKU012,742,142,0,236,648
1512,2024-08-04,SKU013,725,195,0,337,583
1513,2024-08-04,SKU014,100,121,0,248,0
1514,2024-08-04,SKU015,714,183,9,291,597
1515,2024-08-04,SKU016,624,167,0,329,462
1516,2024-08-04,SKU017,456,195,0,326,325
1517,2024-08-04,SKU018,569,116,0,295,390
1518,2024-08-04,SKU019,321,133,0,152,302
1519,2024-08-04,SKU020,130,170,0,200,100
1520,2024-08-04,SKU021,423,111,0,178,356
1521,2024-08-04,SKU022,503,175,0,337,341
1522,2024-08-04,SKU023,545,170,0,198,517
1523,2024-08-04,SKU024,795,115,0,192,718
1524,2024-08-04,SKU025,719,162,0,324,557
1525,2024-08-04,SKU026,475,144,0,348,271
1526,2024-08-04,SKU027,510,110,0,255,365
1527,2024-08-04,SKU028,386,156,7,348,187
1528,2024-08-04,SKU029,417,107,0,324,200
1529,2024-08-04,SKU030,552,196,0,228,520
1530,2024-08-04,SKU031,285,154,0,291,148
1531,2024-08-04,SKU032,625,127,0,253,499
1532,2024-08-04,SKU033,643,194,0,208,629
1533,2024-08-04,SKU034,249,127,0,244,132
1534,2024-08-04,SKU035,459,119,0,199,379
1535,2024-08-04,SKU036,773,102,0,226,649
1536,2024-08-04,SKU037,347,107,0,199,255
1537,2024-08-04,SKU038,264,134,0,260,138
1538,2024-08-04,SKU039,731,127,0,305,553
1539,2024-08-04,SKU040,138,165,0,335,0
1540,2024-08-04,SKU041,242,118,0,218,142
1541,2024-08-04,SKU042,434,199,0,268,365
1542,2024-08-04,SKU043,676,193,0,252,617
1543,2024-08-04,SKU044,115,102,0,213,4
1544,2024-08-04,SKU045,359,164,0,340,183
1545,2024-08-04,SKU046,249,199,0,243,205
1546,2024-08-04,SKU047,696,140,0,258,578
1547,2024-08-04,SKU048,543,188,0,297,434
1548,2024-08-04,SKU049,674,198,0,202,670
1549,2024-08-04,SKU050,186,124,6,179,125
1550,2024-08-11,SKU001,464,164,0,340,288
1551,2024-08-11,SKU002,477,126,0,250,353
1552,2024-08-11,SKU003,756,190,0,215,731
1553,2024-08-11,SKU004,108,194,0,348,0
1554,2024-08-11,SKU005,727,131,0,192,666
1555,2024-08-11,SKU006,722,169,0,199,692
1556,2024-08-11,SKU007,794,104,0,187,711
1557,2024-08-11,SKU008,314,109,5,227,191
1558,2024-08-11,SKU009,179,154,0,291,42
1559,2024-08-11,SKU010,740,136,0,170,706
1560,2024-08-11,SKU011,399,113,0,326,186
1561,2024-08-11,SKU012,522,152,0,240,434
1562,2024-08-11,SKU013,174,124,0,325,0
1563,2024-08-11,SKU014,538,123,6,333,322
1564,2024-08-11,SKU015,728,160,0,216,672
1565,2024-08-11,SKU016,477,157,0,193,441
1566,2024-08-11,SKU017,736,108,0,191,653
1567,2024-08-11,SKU018,597,149,0,217,529
1568,2024-08-11,SKU019,682,151,0,301,532
1569,2024-08-11,SKU020,603,195,0,250,548
1570,2024-08-11,SKU021,719,177,0,236,660
1571,2024-08-11,SKU022,188,157,0,202,143
1572,2024-08-11,SKU023,314,124,0,211,227
1573,2024-08-11,SKU024,186,138,0,251,73
1574,2024-08-11,SKU025,240,150,0,324,66
1575,2024-08-11,SKU026,617,142,0,163,596
1576,2024-08-11,SKU027,492,138,6,233,391
1577,2024-08-11,SKU028,794,197,9,337,645
1578,2024-08-11,SKU029,727,178,0,150,755
1579,2024-08-11,SKU030,123,139,0,207,55
1580,2024-08-11,SKU031,221,164,0,224,161
1581,2024-08-11,SKU032,799,108,0,270,637
1582,2024-08-11,SKU033,427,163,0,310,280
1583,2024-08-11,SKU034,268,196,0,333,131
1584,2024-08-11,SKU035,537,108,0,266,379
1585,2024-08-11,SKU036,144,187,9,214,108
1586,2024-08-11,SKU037,285,195,0,230,250
1587,2024-08-11,SKU038,105,147,0,247,5
1588,2024-08-11,SKU039,686,194,0,278,602
1589,2024-08-11,SKU040,177,125,0,227,75
1590,2024-08-11,SKU041,547,120,6,319,342
1591,2024-08-11,SKU042,594,118,0,292,420
1592,2024-08-11,SKU043,796,122,0,259,659
1593,2024-08-11,SKU044,681,132,0,193,620
1594,2024-08-11,SKU045,386,136,6,201,315
1595,2024-08-11,SKU046,487,126,0,172,441
1596,2024-08-11,SKU047,639,193,9,291,532
1597,2024-08-11,SKU048,341,185,0,187,339
1598,2024-08-11,SKU049,512,173,8,211,466
1599,2024-08-11,SKU050,293,147,7,349,84
1600,2024-08-18,SKU001,429,196,0,155,470
1601,2024-08-18,SKU002,116,193,0,295,14
1602,2024-08-18,SKU003,673,145,7,202,609
1603,2024-08-18,SKU004,764,191,0,330,625
1604,2024-08-18,SKU005,368,121,0,262,227
1605,2024-08-18,SKU006,526,168,8,283,403
1606,2024-08-18,SKU007,688,120,0,203,605
1607,2024-08-18,SKU008,551,187,0,316,422
1608,2024-08-18,SKU009,726,126,6,211,635
1609,2024-08-18,SKU010,260,118,0,337,41
1610,2024-08-18,SKU011,573,174,0,313,434
1611,2024-08-18,SKU012,454,187,0,172,469
1612,2024-08-18,SKU013,298,177,0,304,171
1613,2024-08-18,SKU014,360,129,0,182,307
1614,2024-08-18,SKU015,581,182,0,202,561
1615,2024-08-18,SKU016,699,184,0,177,706
1616,2024-08-18,SKU017,124,176,0,245,55
1617,2024-08-18,SKU018,432,122,0,218,336
1618,2024-08-18,SKU019,346,112,5,162,291
1619,2024-08-18,SKU020,656,127,0,285,498
1620,2024-08-18,SKU021,396,185,0,202,379
1621,2024-08-18,SKU022,524,131,6,255,394
1622,2024-08-18,SKU023,132,142,7,214,53
1623,2024-08-18,SKU024,489,103,0,237,355
1624,2024-08-18,SKU025,287,114,0,168,233
1625,2024-08-18,SKU026,402,177,0,287,292
1626,2024-08-18,SKU027,127,154,0,314,0
1627,2024-08-18,SKU028,308,177,0,152,333
1628,2024-08-18,SKU029,231,113,0,257,87
1629,2024-08-18,SKU030,592,134,0,282,444
1630,2024-08-18,SKU031,725,155,0,186,694
1631,2024-08-18,SKU032,367,128,0,344,151
1632,2024-08-18,SKU033,258,189,0,173,274
1633,2024-08-18,SKU034,443,102,0,256,289
1634,2024-08-18,SKU035,354,136,0,262,228
1635,2024-08-18,SKU036,280,141,0,224,197
1636,2024-08-18,SKU037,299,174,8,304,161
1637,2024-08-18,SKU038,462,115,5,340,232
1638,2024-08-18,SKU039,315,169,0,176,308
1639,2024-08-18,SKU040,572,118,0,159,531
1640,2024-08-18,SKU041,101,147,0,217,31
1641,2024-08-18,SKU042,406,128,0,319,215
1642,2024-08-18,SKU043,720,142,0,236,626
1643,2024-08-18,SKU044,287,123,0,298,112
1644,2024-08-18,SKU045,293,129,0,217,205
1645,2024-08-18,SKU046,422,123,0,281,264
1646,2024-08-18,SKU047,796,129,0,235,690
1647,2024-08-18,SKU048,360,128,0,310,178
1648,2024-08-18,SKU049,680,103,0,233,550
1649,2024-08-18,SKU050,706,127,0,306,527
1650,2024-08-25,SKU001,665,157,0,161,661
1651,2024-08-25,SKU002,100,162,0,296,0
1652,2024-08-25,SKU003,362,119,0,335,146
1653,2024-08-25,SKU004,433,167,0,247,353
1654,2024-08-25,SKU005,352,164,0,168,348
1655,2024-08-25,SKU006,400,154,0,326,228
1656,2024-08-25,SKU007,757,177,8,185,741
1657,2024-08-25,SKU008,478,128,0,192,414
1658,2024-08-25,SKU009,549,185,0,301,433
1659,2024-08-25,SKU010,438,172,0,278,332
1660,2024-08-25,SKU011,555,113,0,227,441
1661,2024-08-25,SKU012,279,136,6,331,78
1662,2024-08-25,SKU013,780,158,0,192,746
1663,2024-08-25,SKU014,467,178,0,258,387
1664,2024-08-25,SKU015,150,162,8,314,0
1665,2024-08-25,SKU016,615,125,0,252,488
1666,2024-08-25,SKU017,237,121,0,253,105
1667,2024-08-25,SKU018,472,104,0,177,399
1668,2024-08-25,SKU019,360,197,0,196,361
1669,2024-08-25,SKU020,212,191,0,171,232
1670,2024-08-25,SKU021,793,162,0,276,679
1671,2024-08-25,SKU022,221,187,0,199,209
1672,2024-08-25,SKU023,395,151,0,214,332
1673,2024-08-25,SKU024,443,153,0,219,377
1674,2024-08-25,SKU025,532,114,0,195,451
1675,2024-08-25,SKU026,227,162,0,193,196
1676,2024-08-25,SKU027,323,185,0,225,283
1677,2024-08-25,SKU028,167,101,0,214,54
1678,2024-08-25,SKU029,784,107,0,160,731
1679,2024-08-25,SKU030,630,147,0,274,503
1680,2024-08-25,SKU031,500,132,0,209,423
1681,2024-08-25,SKU032,192,164,0,178,178
1682,2024-08-25,SKU033,680,189,9,202,658
1683,2024-08-25,SKU034,666,146,0,270,542
1684,2024-08-25,SKU035,441,130,0,240,331
1685,2024-08-25,SKU036,494,141,0,348,287
1686,2024-08-25,SKU037,219,161,0,170,210
1687,2024-08-25,SKU038,293,185,0,185,293
1688,2024-08-25,SKU039,563,160,8,315,400
1689,2024-08-25,SKU040,110,151,0,297,0
1690,2024-08-25,SKU041,756,115,5,288,578
1691,2024-08-25,SKU042,792,145,0,229,708
1692,2024-08-25,SKU043,124,190,0,225,89
1693,2024-08-25,SKU044,205,106,0,153,158
1694,2024-08-25,SKU045,607,126,0,185,548
1695,2024-08-25,SKU046,729,192,0,165,756
1696,2024-08-25,SKU047,791,184,0,274,701
1697,2024-08-25,SKU048,231,148,0,323,56
1698,2024-08-25,SKU049,744,120,0,284,580
1699,2024-08-25,SKU050,427,117,0,238,306
1700,2024-09-01,SKU001,542,143,0,255,430
1701,2024-09-01,SKU002,589,113,0,302,400
1702,2024-09-01,SKU003,438,117,0,211,344
1703,2024-09-01,SKU004,121,192,0,163,150
1704,2024-09-01,SKU005,530,104,5,260,369
1705,2024-09-01,SKU006,461,177,0,273,365
1706,2024-09-01,SKU007,439,113,0,185,367
1707,2024-09-01,SKU008,648,109,0,155,602
1708,2024-09-01,SKU009,597,146,0,164,579
1709,2024-09-01,SKU010,646,114,0,272,488
1710,2024-09-01,SKU011,143,141,0,299,0
1711,2024-09-01,SKU012,730,121,0,181,670
1712,2024-09-01,SKU013,766,122,0,258,630
